pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"reactome_Adaptive Immune System"	0.901469834216373	0.998316350580811	-0.166764473858807	-0.851440027912224	52744	321	DCTN1 NCF4 UBA1 KIF5B UBA6 SLAMF7 PTPN22 SNAP23 UBE2N VASP CDC27 PLCG2 PSMB8 VAV1 SEC31A ORAI2 PSMD1 EVL PRKACB PPP2R5E ITCH UBA7 CLEC2B CTSH CTSS CD79B ITGB1 KRAS UBE2M FBXO21 HERC2 PSMB2 UBE2A PSMC6 DAPP1 SELL CTSC THEM4 CLTA FCGR2B LILRB4 PSMD13 UBC BLK WAS INPP5D UBE2R2 SEC24C HLA-DQB1 UBE2J2 CLEC2D SEC24D RASGRP2 DCTN2 PSMC5 NFKB1 UBE3A VHL ANAPC2 KIFAP3 TAP1 PSMB5 TRAF7 UBR4
"reactome_Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal"	0.696589073634204	0.988929702534834	-0.253207281780491	-0.848837682497877	36657	28	NUP98 CENPC PPP2R5E BUB3 DYNC1LI2 PPP1CC RANBP2 CENPM CLIP1
"reactome_Amplification of signal from the kinetochores"	0.696589073634204	0.988929702534834	-0.253207281780491	-0.848837682497877	36657	28	NUP98 CENPC PPP2R5E BUB3 DYNC1LI2 PPP1CC RANBP2 CENPM CLIP1
"reactome_Amyloid fiber formation"	0.835481903640302	0.998316350580811	0.226726346383867	0.754345567674039	39727	25	TSPAN14 FURIN NCSTN PSENEN RPS27A UBA52
"reactome_Anchoring of the basal body to the plasma membrane"	0.184530968129886	0.950298244067613	-0.330829645288546	-1.2055549486301	9819	40	DCTN1 TUBA4A RAB11A SSNA1 TUBA1A DCTN2 AHI1 TUBB SEPT2 PCM1
"reactome_Antigen Presentation: Folding, assembly and peptide loading of class I MHC"	0.032824587079239	0.594824623665454	0.497045100191007	1.55764611065436	1569	20	ERAP2 HLA-F CALR HLA-C PDIA3
"reactome_Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	0.297836012738365	0.974108295529521	-0.371018134611221	-1.1232429100631	15524	19	PLCG2 VAV1 ORAI2 CD79B DAPP1 BLK
"reactome_Antigen processing-Cross presentation"	0.900478326968	0.998316350580811	-0.186271192493517	-0.759283760681086	48569	69	NCF4 SNAP23 PSMB8 PSMD1 CTSS PSMB2 PSMC6 PSMD13 UBC PSMC5 TAP1 PSMB5 PSMC4 PSME3 PSMD3 BTK HLA-A HLA-B
"reactome_Antigen processing: Ubiquitination & Proteasome degradation"	0.886547608363996	0.998316350580811	-0.176818301128945	-0.81526839392117	49393	143	UBA1 UBA6 UBE2N CDC27 PSMB8 PSMD1 ITCH UBA7 UBE2M FBXO21 HERC2 PSMB2 UBE2A PSMC6 PSMD13 UBC UBE2R2 UBE2J2 PSMC5 UBE3A VHL ANAPC2 PSMB5 TRAF7 UBR4
"reactome_Antiviral mechanism by IFN-stimulated genes"	0.842440168934772	0.998316350580811	-0.205682989168164	-0.779633298637471	44880	48	NUP98 UBE2N NUPL2 NUP214 UBA7
reactome_Apoptosis	0.691139148058208	0.988929702534834	-0.204334962404783	-0.894087437700113	37852	102	TFDP1 BIRC2 YWHAH PRKCD PSMB8 PSMD1 MAGED1 PSMB2 PSMC6 SPTAN1 TNFSF10 ADD1 PSMD13 UBC PSMC5 PSMB5 DFFA PSMC4 ROCK1 BCAP31 PSME3 PSMD3
"reactome_Apoptotic cleavage of cellular proteins"	0.458842752787389	0.974108295529521	-0.350382499452869	-0.996041183920819	23868	15	BIRC2 PRKCD SPTAN1 ADD1 ROCK1 BCAP31
"reactome_Apoptotic execution phase"	0.596213608892109	0.988929702534834	-0.278871297210419	-0.908323739028133	31271	25	BIRC2 PRKCD SPTAN1 ADD1 DFFA ROCK1 BCAP31
"reactome_Asparagine N-linked glycosylation"	0.978201014858807	0.998316350580811	0.154548960315867	0.74978138506753	42988	168	CTSA KDELR2 CALR TRAPPC6B PMM2 PDIA3 MGAT4A ARF5 FUT8 TFG CTAGE5 MAGT1 DCTN3 TRAPPC10 ALG13 GMPPB KDELR1 PMM1 MGAT1 UGGT1 MGAT2 TRAPPC4 DDOST RPS27A ARF1 RAB1A UBA52 BET1 CNIH1 ARFGAP2 RPN1 CSNK1D PPP6C ACTR1A COG1 PPP6R3 UAP1 MVD ARFGAP3 TRAPPC9
"reactome_Assembly of the pre-replicative complex"	0.643273975944308	0.988929702534834	-0.239070850657143	-0.894169048718769	34281	45	PSMB8 PSMD1 PSMB2 PSMC6 PSMD13 UBC PSMC5 PSMB5 PSMC4 PSME3 PSMD3
"reactome_Association of TriC/CCT with target proteins during biosynthesis"	0.177739017097294	0.94297076059066	-0.406520138747342	-1.24857392264275	9272	20	LONP2 DCAF7 CCT3 NOP56 TCP1 USP11
"reactome_Asymmetric localization of PCP proteins"	0.559504829785239	0.98050693731857	-0.252052928534097	-0.938565715705677	29829	44	PSMB8 PSMD1 PSMB2 PSMC6 PSMD13 UBC PSMC5 PSMB5 PSMC4 PSME3 PSMD3
"reactome_Attenuation phase"	0.0143595514984786	0.351659433051283	0.586326073690394	1.69362291033878	688	15	DEDD2 HSPA1B MRPL18 HSPA8 DNAJB6 HSBP1 DNAJB1
"reactome_Autodegradation of Cdh1 by Cdh1:APC/C"	0.534374707698064	0.974828764045903	-0.247648339292018	-0.954748275361633	28564	52	CDC27 PSMB8 PSMD1 PSMB2 PSMC6 PSMD13 UBC PSMC5 ANAPC2 PSMB5 PSMC4 PSME3 PSMD3
"reactome_Autodegradation of the E3 ubiquitin ligase COP1"	0.567785637888653	0.984208996672063	-0.249785113592423	-0.934242367026827	30258	45	PSMB8 PSMD1 PSMB2 PSMC6 PSMD13 UBC PSMC5 PSMB5 PSMC4 PSME3 PSMD3
"reactome_Axon guidance"	2.31959360720002e-05	0.00105390799934551	0.355263973550711	1.79237456622879	0	227	RPS15A RPS27L RPL26L1 RAC1 RPLP1 RPS26 RPS21 RPS29 RPL31 NCBP1 DLG1 RPS15 RPL39 RPS14 RPL34 RDX RPL12 RPL35A RPS3 FAU RPL28 RPL24 RPL41 RPS3A RPL36 HSPA8 NCK1 RPL37 RPL18 RPS25 RPL22 RPS27 RPLP0 RPS7 RPS13 RPL30 RPS4X RPL32 RPL13 RPL26 RPS9 RPL38 RPL11 RPS24 RPLP2 CLASP2 CSNK2B RPL6 NCSTN LYN PSENEN RPL10 RPL37A RPL29 RPS27A RPL36A NRAS RPL8 UBA52 RPS5 RPSA RPL14 RPS12 PSMB1 UPF2 RPL15 RPL19 RPL18A RPS16 RPL13A RPL3 CASC3 PSMD10 AP2A1 RPS23 RPL7A RPS8 RPL21 RPS4Y1 GRB2 RPS20 PSMD7 SHC1 MAGOH PSMF1 PSMB4 RPL27 DNM2 CSNK2A1 PSMC2 PSMD8 RPS18 SEMA4A DOK2 AP2S1 RPL22L1 TRIO CDC42 USP33 RPL5 RPL10A PSMA6 AP2M1 PSMD11 RPS11 PSMA5 MYL6 MAPK8 RPS28 RPS2 PSMB7 APH1A RPL17 RPL23 RPS19
"reactome_B-WICH complex positively regulates rRNA expression"	0.422816365366318	0.974108295529521	-0.310368858181703	-1.02087693354958	22218	26	SF3B1 TBP HIST2H2AC GSK3B H3F3A POLR2E H2AFZ POLR2F EP300 HIST1H2BK
"reactome_Base Excision Repair"	0.251596477315414	0.974108295529521	0.399064552026054	1.17369306340111	12055	16	POLE3 RPA3 POLE4 RPA2 PARP1 FEN1 RFC1
"reactome_Beta-catenin independent WNT signaling"	0.990241368434723	0.998316350580811	-0.152882706796515	-0.619869954523419	53374	67	RHOA PSMB8 PSMD1 PSMB2 PSMC6 CLTA PSMD13 UBC PSMC5 PSMB5 PSMC4 PSME3 PSMD3
"reactome_Biological oxidations"	0.654673195656802	0.988929702534834	0.241714611955369	0.885045711944392	30749	37	TRMT112 FDX1 AIP CYP51A1 MAT2B MTRR ABHD14B GSTO1 AKR7A2 UGP2
"reactome_Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	0.66537799774837	0.988929702534834	0.249114440618986	0.874112701243011	31323	31	CTSA PMM2 ALG13 GMPPB PMM1
"reactome_Budding and maturation of HIV virion"	0.720797364360482	0.988929702534834	0.273598556388776	0.819693100884552	34567	17	CHMP4A TSG101 CHMP2B RPS27A UBA52
"reactome_C-type lectin receptors (CLRs)"	0.112857116508973	0.896375273353362	-0.296691341681915	-1.24635256732158	6118	81	UBE2N PRKCD PLCG2 PSMB8 FCER1G PSMD1 PYCARD PRKACB KRAS UBE2M PSMB2 PSMC6 PSMD13 UBC PSMC5 NFKB1 PSMB5 PSMC4 PSME3 PSMD3 MALT1
"reactome_CD28 co-stimulation"	0.953232462173315	0.998316350580811	0.206532302175561	0.596575616171975	45737	15	RAC1 LYN RICTOR GRB2 CDC42
"reactome_CDK-mediated phosphorylation and removal of Cdc6"	0.537369473035324	0.976659233565289	-0.24621473935122	-0.953327603325674	28766	53	CDC27 PSMB8 PSMD1 PSMB2 PSMC6 PSMD13 UBC PSMC5 ANAPC2 PSMB5 PSMC4 PSME3 PSMD3
"reactome_CDT1 association with the CDC6:ORC:origin complex"	0.559504829785239	0.98050693731857	-0.252052928534097	-0.938565715705677	29829	44	PSMB8 PSMD1 PSMB2 PSMC6 PSMD13 UBC PSMC5 PSMB5 PSMC4 PSME3 PSMD3
"reactome_CLEC7A (Dectin-1) signaling"	0.166993887756992	0.930337986058503	-0.292476411345457	-1.19550746818448	9015	70	UBE2N PRKCD PLCG2 PSMB8 PSMD1 PYCARD UBE2M PSMB2 PSMC6 PSMD13 UBC PSMC5 NFKB1 PSMB5 PSMC4 PSME3 PSMD3 MALT1
"reactome_COPI-dependent Golgi-to-ER retrograde traffic"	0.935980413029593	0.998316350580811	0.188164181350314	0.688969113196894	43962	37	KDELR2 SURF4 ARF5 KDELR1 KIF2A ARF1 RAB1A ARFGAP2 KIF22 ARFGAP3 ARF4 RINT1 COPE NAPA STX18 NAPG
"reactome_COPI-independent Golgi-to-ER retrograde traffic"	0.636818207942985	0.988929702534834	-0.282601456795547	-0.879382092814021	33239	21	DCTN1 RAB3GAP1 DCTN2 DYNC1LI2 CAPZB PAFAH1B2 BICD1 RAB3GAP2 CAPZA1 GALNT2 DYNC1H1
"reactome_COPI-mediated anterograde transport"	0.653270365116106	0.988929702534834	-0.229776607755284	-0.892954560168302	34996	54	DCTN1 COPA GOLGA2 COPB1 RAB1B SPTAN1 COG5 GOLGB1 DCTN2 COPZ1 DYNC1LI2 GOSR1 NSF
"reactome_COPII-mediated vesicle transport"	0.881222674647702	0.998316350580811	-0.200044381574824	-0.748202860711033	46962	45	STX17 MCFD2 SEC31A GOLGA2 RAB1B CTSC SEC24C SEC24D
"reactome_Calnexin/calreticulin cycle"	0.707050583004782	0.988929702534834	0.26047294125391	0.837706353066539	33714	22	CALR PDIA3 UGGT1 RPS27A UBA52
"reactome_Cap-dependent Translation Initiation"	2.22444666889111e-05	0.00105390799934551	0.591836670915247	2.69457332908369	0	111	RPS15A RPS27L RPL26L1 RPLP1 RPS26 RPS21 RPS29 RPL31 RPS15 RPL39 RPS14 RPL34 RPL12 RPL35A EIF4B RPS3 FAU RPL28 RPL24 EIF3B RPL41 RPS3A RPL36 RPL37 RPL18 RPS25 RPL22 RPS27 RPLP0 RPS7 RPS13 RPL30 RPS4X RPL32 RPL13 RPL26 RPS9 RPL38 RPL11 RPS24 RPLP2 EIF3D RPL6 EIF4EBP1 RPL10 RPL37A RPL29 RPS27A RPL36A RPL8 UBA52 RPS5 RPSA RPL14 RPS12 EIF3M RPL15 RPL19 RPL18A RPS16 RPL13A RPL3 RPS23 RPL7A RPS8 RPL21 RPS4Y1 RPS20
"reactome_Cargo concentration in the ER"	0.375408135827603	0.974108295529521	-0.354890108512854	-1.0594664765547	19545	18	MCFD2 MIA3 CTSC SEC24C SEC24D SAR1B
"reactome_Cargo recognition for clathrin-mediated endocytosis"	0.266554097379558	0.974108295529521	0.301818845831832	1.1251038571224	12470	40	TGOLN2 VAMP2 TFRC UBQLN1 VAMP4 PICALM RPS27A UBA52 TOR1A AP2A1 GRB2 COPS2 AP2S1 AP2M1 NEDD8 M6PR IL7R
"reactome_Cdc20:Phospho-APC/C mediated degradation of Cyclin A"	0.435283356977526	0.974108295529521	-0.259993149318502	-1.01038165096306	23318	54	CDC27 PSMB8 PSMD1 PSMB2 PSMC6 PSMD13 UBC PSMC5 ANAPC2 PSMB5 BUB3 PSMC4 PSME3 PSMD3
"reactome_Cell Cycle"	0.311242809830922	0.974108295529521	-0.211911247964144	-1.05423764467369	17855	256	TFDP1 NUP98 DCTN1 TUBA4A PPP1CB YWHAH UBE2N NUPL2 ANKLE2 NHP2 CDC27 PSMB8 NUP214 RAD50 RAD17 MAX PSMD1 GOLGA2 CENPC MCPH1 PPP2R5E SSNA1 RBL2 NEK9 RAB1B PIAS4 JAK2 HERC2 PSMB2 PSMC6 ATM HIST2H2AC PSMD13 VRK1 UBC LPIN1 CCND3 HSP90AB1 GSK3B HDAC8 H3F3A TUBA1A DCTN2 PSMC5 TUBB ANAPC2 PSMB5 PCM1 OPTN BUB3 MZT1 DYNC1LI2 H2AFZ PSMC4 CCNH PPP1CC PSME3 PSMD3 PPP1R12A
"reactome_Cell Cycle Checkpoints"	0.723626742057667	0.988929702534834	-0.198136146310154	-0.885143811584734	39928	116	NUP98 YWHAH UBE2N CDC27 PSMB8 RAD50 RAD17 PSMD1 CENPC PPP2R5E PIAS4 HERC2 PSMB2 PSMC6 ATM PSMD13 UBC PSMC5 ANAPC2 PSMB5 BUB3 DYNC1LI2 PSMC4 PPP1CC PSME3 PSMD3
"reactome_Cell Cycle, Mitotic"	0.359579036288761	0.974108295529521	-0.212995057650385	-1.03733344253846	20431	214	TFDP1 NUP98 DCTN1 TUBA4A PPP1CB NUPL2 ANKLE2 CDC27 PSMB8 NUP214 MAX PSMD1 GOLGA2 CENPC MCPH1 PPP2R5E SSNA1 RBL2 NEK9 RAB1B JAK2 PSMB2 PSMC6 HIST2H2AC PSMD13 VRK1 UBC LPIN1 CCND3 HSP90AB1 GSK3B HDAC8 H3F3A TUBA1A DCTN2 PSMC5 TUBB ANAPC2 PSMB5 PCM1 OPTN BUB3 MZT1 DYNC1LI2 H2AFZ PSMC4 CCNH PPP1CC PSME3 PSMD3 PPP1R12A
"reactome_Cell death signalling via NRAGE, NRIF and NADE"	0.454986091207958	0.974108295529521	0.296981624099955	0.997906505704977	21589	26	RAC1 SQSTM1 NCSTN TRAF6 CASP3 PSENEN RPS27A UBA52 FGD2 FGD3 AKAP13 BAD TRIO MAPK8 APH1A
"reactome_Cell surface interactions at the vascular wall"	0.515386936189471	0.974828764045903	-0.268491354924736	-0.961623897067512	27331	37	FCER1G ITGB1 TGFB1 KRAS SELL SLC16A3 INPP5D GAS6 GLG1 ATP1B3 SDC1
"reactome_Cell-Cell communication"	0.669903467184555	0.988929702534834	-0.267304141957613	-0.861665405186717	35183	24	VASP ITGB1 SPTAN1 MPP5 CD2AP CADM1 CTNNA1 ACTN4 PLEC PARVB
"reactome_Cellular Senescence"	0.382731792057068	0.974108295529521	-0.252157576222428	-1.03948843465707	20709	73	TFDP1 MAP2K6 MIR24-2 CDC27 RAD50 HMGA1 FOS ETS1 ATM HIST2H2AC UBC H3F3A NFKB1 MAP2K3 ANAPC2
"reactome_Cellular response to heat stress"	0.0624612423821234	0.774029490282719	0.350540622458321	1.36887097551496	2920	49	BAG4 DEDD2 HSPA1B EEF1A1 NUP54 MRPL18 HSPA8 HSPA14 HSPA5 DNAJC7 RPA3 DNAJB6 RPA2 RPS19BP1 NUP210 HSBP1
"reactome_Cellular response to hypoxia"	0.418091540356903	0.974108295529521	-0.262550550761655	-1.02032018780174	22397	54	PSMB8 PSMD1 PSMB2 PSMC6 HIF1A PSMD13 UBC PSMC5 VHL PSMB5 PSMC4 PSME3 PSMD3 LIMD1 EP300 PSMC1 PSME1 PSMA1 RBX1 PSMD2
"reactome_Cellular responses to external stimuli"	0.965282473361468	0.998316350580811	0.15748682861841	0.800256750261561	41399	241	MT2A CDKN2A BAG4 DEDD2 NR3C1 HSPA1B EEF1A1 LAMTOR1 CDKN1A NUP54 MRPL18 EED CHMP4A ATG13 ANAPC11 HSPA8 DCTN3 SOD2 P4HB ATG12 MTMR14 CHMP2B PRDX5 ANAPC1 MDM4 HSPA14 ANAPC15 HSPA5 DNAJC7 CDK6 RPA3 DNAJB6 RPA2 TNRC6A EZH2 TERF2IP CYBA RPS27A CEBPB UBA52 RPS19BP1 RB1CC1 NUP210 HSBP1 PSMB1
"reactome_Cellular responses to stress"	0.703531319969676	0.988929702534834	-0.187966195796143	-0.911188858597851	39904	206	TFDP1 NUP98 DCTN1 NCF4 MAP2K6 MIR24-2 GPX7 NUPL2 CDC27 PSMB8 NUP214 RAD50 HMGA1 FOS PSMD1 TXN2 CCS ETS1 PSMB2 PSMC6 HIF1A ATM HIST2H2AC PRDX1 PSMD13 UBC HSP90AB1 GSK3B H3F3A DCTN2 PSMC5 NFKB1 MAP2K3 VHL ANAPC2 PSMB5 ATOX1 PRDX2 BAG1 DYNC1LI2 H2AFZ PRDX3 PSMC4 PSME3 PSMD3
"reactome_Centrosome maturation"	0.548173945783133	0.98004330535068	-0.260106779931413	-0.942740831404197	29118	39	DCTN1 TUBA4A SSNA1 TUBA1A DCTN2 TUBB PCM1 MZT1 OFD1 TUBGCP3 CEP63
"reactome_Chaperonin-mediated protein folding"	0.566013980757667	0.983280042177313	-0.256149060228019	-0.933416250758007	30120	40	TUBA4A LONP2 PFDN6 DCAF7 CCT3 TUBA1A NOP56 TCP1 USP11
"reactome_Chromatin modifying enzymes"	0.251108848978405	0.974108295529521	-0.250305209775043	-1.10853156513034	13813	110	SETD2 TAF9 MBIP SMARCC1 HDAC2 TBL1XR1 ARID4B ASH1L MCRS1 JAK2 MORF4L2 ELP6 KANSL2 HIST2H2AC EPC1 SMARCD1 CHD4 HDAC8 DMAP1 NFKB1 NCOR1 HMG20B KDM1A H2AFZ ENY2 USP22 REST KAT6B EP300 SMARCA4 HIST1H2BK KDM5D PRMT1 SETDB1 OGT PRMT5 KANSL1 KDM6A JMJD6 SMARCA2 SUPT7L RBBP4
"reactome_Chromatin organization"	0.251108848978405	0.974108295529521	-0.250305209775043	-1.10853156513034	13813	110	SETD2 TAF9 MBIP SMARCC1 HDAC2 TBL1XR1 ARID4B ASH1L MCRS1 JAK2 MORF4L2 ELP6 KANSL2 HIST2H2AC EPC1 SMARCD1 CHD4 HDAC8 DMAP1 NFKB1 NCOR1 HMG20B KDM1A H2AFZ ENY2 USP22 REST KAT6B EP300 SMARCA4 HIST1H2BK KDM5D PRMT1 SETDB1 OGT PRMT5 KANSL1 KDM6A JMJD6 SMARCA2 SUPT7L RBBP4
"reactome_Chromosome Maintenance"	0.445323741007194	0.974108295529521	0.290811538954014	1.00457459760692	21045	29	POLE3 STRA13 RPA3 POLE4 RPA2 TERF2IP FEN1 RSF1 RFC1 RUVBL1 RUVBL2
"reactome_Cilium Assembly"	0.391794719337037	0.974108295529521	-0.258045713629884	-1.03393624589867	21085	63	DCTN1 TUBA4A RAB11A TTC21B SSNA1 CCT3 TRIP11 TUBA1A DCTN2 TCP1 AHI1 TUBB KIFAP3 SEPT2 PCM1
"reactome_Circadian Clock"	0.0843633064973353	0.838530247090409	-0.390691527695104	-1.36291252068544	4463	33	CHD9 SIK1 PPP1CB TBL1XR1 CREB1 HIF1A UBC
"reactome_Citric acid cycle (TCA cycle)"	0.342968539930089	0.974108295529521	-0.363879917429254	-1.08630408332112	17856	18	IDH3A IDH2 FH DLD SDHB SDHC
"reactome_Class I MHC mediated antigen processing & presentation"	0.961699176727893	0.998316350580811	-0.161730772300401	-0.769627770112285	54084	179	NCF4 UBA1 UBA6 SNAP23 UBE2N CDC27 PSMB8 SEC31A PSMD1 ITCH UBA7 CTSS UBE2M FBXO21 HERC2 PSMB2 UBE2A PSMC6 PSMD13 UBC UBE2R2 SEC24C UBE2J2 SEC24D PSMC5 UBE3A VHL ANAPC2 TAP1 PSMB5 TRAF7 UBR4
"reactome_Clathrin derived vesicle budding"	0.151931035961658	0.929345757296747	0.325604703372334	1.23243827900952	7084	43	BLOC1S4 TGOLN2 GAK VAMP2 TFRC HSPA8 FTL
"reactome_Clathrin-mediated endocytosis"	0.643907608460574	0.988929702534834	0.222294183313022	0.90288167117805	29772	59	TGOLN2 GAK VAMP2 TFRC UBQLN1 HSPA8 VAMP4 PICALM RPS27A UBA52 TOR1A AP2A1 GRB2 COPS2 DNM2 AP2S1 AP2M1 NEDD8 M6PR IL7R
"reactome_Cleavage of Growing Transcript in the Termination Region"	0.925350155030472	0.998316350580811	0.184745629450718	0.72143687152378	43273	49	NCBP1 WDR33 U2AF1L4 CLP1 CPSF1 SNRPB DHX38 CASC3 FIP1L1 PAPOLA DDX39A SRSF9 MAGOH
"reactome_Complex I biogenesis"	0.184495541999061	0.950298244067613	-0.315760279739276	-1.19687694868412	9828	48	NDUFV3 NDUFS7 NDUFC1 NDUFA8 TMEM126B MT-ND5 NDUFV2 MT-ND6 NDUFA9 NDUFS1 NDUFA6 NDUFB1 MT-ND3 NDUFV1 TIMMDC1 NDUFA10 NDUFA5 MT-ND4 MT-ND1 NDUFA13 NDUFAF4
"reactome_Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	0.760600185450561	0.998299206962756	0.240362052497015	0.807655546494834	36091	26	SNW1 MYC NCSTN HDAC1 PSENEN RPS27A UBA52
"reactome_Constitutive Signaling by NOTCH1 PEST Domain Mutants"	0.760600185450561	0.998299206962756	0.240362052497015	0.807655546494834	36091	26	SNW1 MYC NCSTN HDAC1 PSENEN RPS27A UBA52
"reactome_Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding"	0.994344505196377	0.998316350580811	0.16185245688767	0.476026008772341	47646	16	CSNK2B GNG7 CCT4 CSNK2A1
"reactome_Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding"	0.648025937152285	0.988929702534834	-0.288001038188219	-0.871911893403024	33778	19	TUBA4A PFDN6 CCT3 TUBA1A TCP1
"reactome_Costimulation by the CD28 family"	0.321566042149586	0.974108295529521	0.308234342094463	1.08962280037922	15120	32	HLA-DRB5 RAC1 HLA-DRB1 PPP2CA CD3E TNFRSF14 LYN RICTOR HLA-DQA1 GRB2 PTPN6 CSK CDC42 HLA-DPA1 PPP2R1A
"reactome_Cross-presentation of soluble exogenous antigens (endosomes)"	0.49573436560433	0.974828764045903	-0.267259260944835	-0.973902215801284	26380	40	PSMB8 PSMD1 PSMB2 PSMC6 PSMD13 PSMC5 PSMB5 PSMC4 PSME3 PSMD3
"reactome_Cyclin A:Cdk2-associated events at S phase entry"	0.451378702070374	0.974108295529521	-0.251307584483902	-1.00044193338668	24308	61	TFDP1 PSMB8 MAX PSMD1 RBL2 PSMB2 PSMC6 PSMD13 UBC PSMC5 PSMB5 PSMC4 CCNH PSME3 PSMD3
"reactome_Cyclin D associated events in G1"	0.302457825235357	0.974108295529521	0.337922881235762	1.11177707426453	14360	24	CDKN2A CDKN1A PPP2CA CDK6 LYN RPS27A UBA52 E2F4 RB1 MNAT1
